Strain,day,replicate,pass,volume,length,middleWidth,meanWidth,surfaceArea,,,,,,,,,,
daf-16,6,8,FALSE,26.55730145,91.67712781,27.95907477,14.67020232,5109.406177,,,,,,,,,,
daf-16,6,8,TRUE,1369.542687,620.6300728,63.65174796,50.2544745,97772.87959,,,,,,,,,,
daf-16,6,8,FALSE,3.064478614,39.56313603,0,5.821965182,1157.220492,,,,,,,,,,
daf-16,6,8,FALSE,4.01888277,47.28204427,11.13236778,6.642546063,1434.791965,,,,,,,,,,
daf-16,6,8,FALSE,308.1513635,320.7242014,40.25690012,31.7347991,32188.10792,,,,,,,,,,
daf-16,6,8,TRUE,841.6859587,565.9582599,59.31015411,41.57095485,73794.68436,,,,,,,,,,
daf-16,6,8,TRUE,580.2445566,461.4465815,46.72331095,38.19507428,55618.94163,,,,,,,,,,
daf-16,6,8,TRUE,983.7807477,576.1707208,61.51926283,44.95339827,80655.52102,,,,,,,,,,
daf-16,6,8,TRUE,886.1504949,548.8403277,56.93185413,43.85923736,75777.46174,,,,,,,,,,
daf-16,6,8,FALSE,41.73739373,85.34684335,32.82124803,19.49427923,6864.356061,,,,,,,,,,
daf-16,6,8,TRUE,1357.940994,601.2003667,63.57681944,52.37822979,96928.92834,,,,,,,,,,
daf-16,6,8,TRUE,500.4496539,515.2328919,40.13832284,33.15196587,53842.53783,,,,,,,,,,
daf-16,6,8,FALSE,16.99070726,40.51290707,15.43781647,14.01209278,3621.095704,,,,,,,,,,
daf-16,6,8,TRUE,472.6276632,416.2380609,36.13900182,35.45391307,47323.08618,,,,,,,,,,
daf-16,6,8,TRUE,460.0273216,501.4751911,45.89992821,31.69297936,50649.44994,,,,,,,,,,
daf-16,6,8,FALSE,245.212705,153.8570996,55.91814955,34.8547203,24579.06983,,,,,,,,,,
daf-16,6,8,FALSE,110.9858967,183.6833952,40.13832284,23.39594967,14944.80251,,,,,,,,,,
daf-16,6,8,FALSE,21.54582638,90.24305935,16.6270372,13.36168607,4707.021174,,,,,,,,,,
daf-16,6,8,FALSE,86.56954573,152.7434937,37.17918543,21.93274545,11732.07373,,,,,,,,,,
daf-16,6,8,FALSE,67.78396989,199.6509538,16.6270372,17.70083951,11932.51215,,,,,,,,,,
daf-16,6,8,FALSE,288.2743147,374.8662722,39.05492973,28.14670945,34223.9469,,,,,,,,,,
daf-16,6,8,FALSE,52.47382194,64.52851345,35.20363792,23.90982791,7120.746576,,,,,,,,,,
daf-16,6,8,FALSE,158.3997706,74.85068756,72.07989088,39.98063871,14645.05905,,,,,,,,,,
daf-16,6,8,FALSE,57.73857549,71.71767958,41.9954011,23.61086479,7596.043786,,,,,,,,,,
daf-16,6,8,TRUE,1102.967483,593.5911717,48.81866216,47.04834503,86524.14242,,,,,,,,,,
daf-16,6,8,TRUE,582.8736632,482.2006429,34.52000706,36.95953456,56783.42062,,,,,,,,,,
daf-16,6,8,FALSE,389.7831508,475.0013299,40.13832284,30.4970258,45816.2842,,,,,,,,,,
daf-16,6,8,FALSE,78.56609801,230.9654394,22.26473555,18.01563155,14219.9694,,,,,,,,,,
daf-16,6,8,FALSE,17.13590178,90.61764359,19.77005137,12.25054983,4097.894287,,,,,,,,,,
daf-16,6,8,FALSE,40.77845069,105.3062916,24.8927311,17.16778665,6948.973065,,,,,,,,,,
daf-16,6,8,FALSE,24.45741412,70.17389793,26.19884332,15.70307107,4503.063082,,,,,,,,,,
daf-16,6,8,FALSE,427.2774345,508.3994862,29.12801387,30.7985235,49335.72567,,,,,,,,,,
daf-16,6,8,FALSE,3.555941466,46.90746003,12.73034959,6.634588104,1323.658171,,,,,,,,,,
daf-16,6,8,FALSE,36.53014315,75.33498498,16.6270372,17.63944179,6324.963197,,,,,,,,,,
daf-16,6,8,FALSE,394.4084123,263.8503277,46.72331095,40.51600778,35584.5049,,,,,,,,,,
daf-16,6,8,FALSE,861.498885,327.8036543,50.92139836,48.73203308,84026.10842,,,,,,,,,,
daf-16,6,8,FALSE,17.09377053,61.92524758,24.11464022,12.68258104,3676.415557,,,,,,,,,,
daf-16,6,8,TRUE,1072.742605,607.7955222,53.29960634,45.23976607,86456.44466,,,,,,,,,,
daf-16,6,8,FALSE,394.7220848,410.9860845,52.39768664,31.83363116,41320.97053,,,,,,,,,,
daf-16,6,8,TRUE,386.0049372,412.685024,31.78840972,32.28759111,43037.682,,,,,,,,,,
daf-16,6,8,TRUE,416.9021963,392.5515941,44.20717878,33.91445259,42282.50073,,,,,,,,,,
daf-16,6,8,FALSE,19.88089153,64.68367132,21.83236943,14.07943259,3861.454404,,,,,,,,,,
daf-16,6,8,FALSE,14.31308796,70.54848217,15.43781647,11.86450161,3325.831184,,,,,,,,,,
daf-16,6,8,FALSE,31.68009161,56.69989203,25.46069918,18.48808191,5021.618877,,,,,,,,,,
daf-16,6,8,FALSE,50.97273158,103.6073521,33.39710333,19.29621049,7732.054524,,,,,,,,,,
daf-16,6,8,FALSE,1.527955469,37.9096412,0,4.366473886,750.0205114,,,,,,,,,,
daf-16,6,8,FALSE,223.8445936,284.6232129,27.95907477,27.20661212,27539.76017,,,,,,,,,,
daf-16,6,8,FALSE,385.7647245,326.899328,44.20717878,34.20237171,36847.5717,,,,,,,,,,
daf-16,6,8,FALSE,181.6816857,205.6254778,44.95560016,28.7768997,19583.26752,,,,,,,,,,
daf-16,6,8,FALSE,165.213635,111.5911314,52.76030471,34.92690161,15405.03818,,,,,,,,,,
daf-16,6,8,FALSE,12.46259954,57.60421838,29.2911973,12.23378307,3095.939237,,,,,,,,,,
daf-16,6,8,FALSE,4.744536382,35.61669108,11.13236778,7.66495816,1489.186662,,,,,,,,,,
daf-16,6,8,FALSE,132.251454,126.1246215,52.85057048,28.0755429,15412.61408,,,,,,,,,,
daf-16,6,8,TRUE,540.4599374,492.7422433,43.66473886,35.34241696,54317.86986,,,,,,,,,,
daf-16,6,8,TRUE,815.8058455,546.0442563,48.32800989,40.87143731,70039.46012,,,,,,,,,,
daf-16,6,8,FALSE,168.0239836,182.0197535,39.05492973,29.2109332,19962.95128,,,,,,,,,,
daf-16,6,8,TRUE,783.3424329,549.2415328,53.92197479,40.04955853,70877.66909,,,,,,,,,,
daf-16,6,8,FALSE,88.58070168,182.9984952,29.12801387,22.03266527,13601.00284,,,,,,,,,,
daf-16,6,8,FALSE,54.24542301,129.1024716,23.5141815,19.60022496,8892.031589,,,,,,,,,,
daf-16,6,8,FALSE,8.966064923,49.24585485,12.35025318,9.991564707,2316.060694,,,,,,,,,,
daf-16,6,8,FALSE,105.6216748,81.13552733,62.4421033,32.43849019,12675.22105,,,,,,,,,,
daf-16,6,8,FALSE,38.23063353,135.7618956,31.48709098,14.6083773,6967.877537,,,,,,,,,,
daf-16,6,8,FALSE,70.77300727,120.8538212,37.30716924,23.39715129,9918.916927,,,,,,,,,,
daf-16,6,8,FALSE,213.610795,149.9208015,37.17918543,36.86282574,20771.74602,,,,,,,,,,
daf-16,6,8,FALSE,46.34876235,77.40850874,34.52000706,21.3632588,6775.140509,,,,,,,,,,
daf-16,6,8,FALSE,1.098082927,28.80210919,0,4.243449864,579.5908928,,,,,,,,,,
daf-16,6,8,FALSE,262.8411436,208.4293462,46.4162541,35.00690809,25882.5113,,,,,,,,,,
daf-16,6,8,FALSE,7.109999744,54.73608145,19.77005137,8.801966961,2046.768257,,,,,,,,,,
daf-16,6,8,FALSE,1159.72494,728.6744945,62.4421033,41.23345528,96709.64671,,,,,,,,,,
daf-16,6,8,FALSE,139.8357633,170.2093893,58.98781393,24.61648097,17827.40505,,,,,,,,,,
daf-16,6,8,FALSE,3.737235883,33.80803837,0,7.421578518,1273.061686,,,,,,,,,,
daf-16,6,8,FALSE,2.303858401,35.35182002,0,5.542345732,938.1081775,,,,,,,,,,
daf-16,6,8,FALSE,40.25594306,86.36088288,33.39710333,18.87726113,6435.763621,,,,,,,,,,
daf-16,6,8,FALSE,234.8364386,368.8008588,15.43781647,25.87508207,30437.70168,,,,,,,,,,
daf-16,6,8,FALSE,162.1810277,137.6802615,61.51926283,32.23708033,16395.76142,,,,,,,,,,
daf-16,6,8,FALSE,124.7721357,86.36088288,56.68012767,33.57024923,12435.92177,,,,,,,,,,
daf-16,6,8,FALSE,4.10147303,58.99284216,4.366473886,6.039249027,1566.011915,,,,,,,,,,
daf-16,6,8,FALSE,485.6635649,282.3201159,40.13832284,40.01003729,49654.00048,,,,,,,,,,
daf-16,6,8,FALSE,11.76597445,47.0626179,18.52537977,11.95414427,2680.766725,,,,,,,,,,
daf-16,6,8,FALSE,52.5071016,88.43440664,30.40897185,21.15587743,7577.732516,,,,,,,,,,
daf-16,6,8,FALSE,143.2104645,113.2446262,57.68044242,31.12455937,14481.72754,,,,,,,,,,
daf-16,6,8,FALSE,4.810584451,52.06854709,15.43781647,7.718908237,1587.794124,,,,,,,,,,
daf-16,6,8,FALSE,129.9151769,160.2617994,37.30716924,26.7812464,16724.10353,,,,,,,,,,
daf-16,6,8,FALSE,53.32714628,76.72360876,30.40897185,20.65014814,7450.117807,,,,,,,,,,
daf-16,6,8,TRUE,886.1298678,590.8327479,43.0047804,40.63942842,76925.50269,,,,,,,,,,
daf-16,6,8,FALSE,0.772179934,33.54316732,0,3.254577477,498.4477275,,,,,,,,,,
daf-16,6,8,FALSE,39.40179035,65.32312662,34.52000706,20.0898963,5873.478528,,,,,,,,,,
daf-16,6,8,FALSE,697.925172,383.864091,59.63075187,45.13667032,55328.96928,,,,,,,,,,
daf-16,6,8,FALSE,61.3098738,61.06636592,43.0047804,26.48679944,7756.547799,,,,,,,,,,
daf-16,6,8,FALSE,159.1065647,171.5337446,49.88111159,28.27479219,17500.08696,,,,,,,,,,
daf-16,6,8,TRUE,686.5309794,490.7329881,56.93185413,40.83154301,61909.6286,,,,,,,,,,
WT,1,9,TRUE,2472.600626,811.7976421,78.32806749,58.98383426,150582.645,,,,,,,,,,
WT,1,9,TRUE,3079.040405,857.517538,75.01512402,63.83547803,174196.0825,,,,,,,,,,
WT,1,9,TRUE,2942.288803,833.6770533,80.05519313,63.12570427,167134.8394,,,,,,,,,,
WT,1,9,TRUE,2775.072546,842.7398022,78.32806749,60.11410221,162125.8302,,,,,,,,,,
WT,1,9,TRUE,3000.12852,835.6381268,75.53426602,64.70798113,168629.1053,,,,,,,,,,
WT,1,9,TRUE,2587.899099,863.5466666,82.22249236,58.67455516,159062.642,,,,,,,,,,
WT,1,9,TRUE,2890.073136,870.8704737,78.32806749,60.63035657,168959.1189,,,,,,,,,,
WT,1,9,FALSE,684.0419522,332.1133146,67.32813431,41.80534816,48940.92468,,,,,,,,,,
WT,1,9,TRUE,3003.348483,872.4792937,75.27514256,62.48602943,172316.8702,,,,,,,,,,
WT,1,9,FALSE,17382.13162,786.0341958,332.7878857,119.9961428,799686.4438,,,,,,,,,,
WT,1,9,TRUE,2724.496734,834.1213167,70.72493718,61.58501654,159993.9203,,,,,,,,,,
WT,1,9,TRUE,2781.172408,832.7346283,75.53426602,61.87820034,161867.7229,,,,,,,,,,
WT,1,9,TRUE,3168.255103,878.4164124,87.51764469,64.47073755,177564.9245,,,,,,,,,,
WT,1,9,TRUE,3100.37537,873.8120839,79.07288362,63.36134109,176609.2707,,,,,,,,,,
WT,1,9,FALSE,456.4755594,210.4358698,48.82390401,39.7935213,35205.34386,,,,,,,,,,
WT,1,9,TRUE,2782.460996,878.4545242,75.27514256,59.92796513,167543.865,,,,,,,,,,
WT,1,9,FALSE,0,28.13067151,0,0,0,,,,,,,,,,
WT,1,9,TRUE,2513.824822,846.9760908,79.07288362,57.83233299,155415.9089,,,,,,,,,,
WT,1,9,TRUE,2723.913046,874.7545089,76.30635695,58.96129461,164054.1316,,,,,,,,,,
WT,1,9,TRUE,3289.120018,872.2032639,83.40221537,64.67320977,181330.0474,,,,,,,,,,
WT,1,9,TRUE,3181.980088,837.5992003,75.27514256,64.86610001,174152.491,,,,,,,,,,
WT,1,9,TRUE,2297.360997,837.6912103,71.2753341,55.92666052,147484.9815,,,,,,,,,,
WT,1,9,TRUE,2383.952374,795.633218,73.16912629,57.53801672,146712.7977,,,,,,,,,,
WT,1,9,TRUE,2479.028005,834.3053366,69.89121527,58.6744504,153801.2755,,,,,,,,,,
WT,1,9,TRUE,2641.955378,865.5077401,73.16912629,57.64886238,160567.3722,,,,,,,,,,
WT,1,9,TRUE,2574.959847,858.9042264,75.27514256,58.92564925,157157.8077,,,,,,,,,,
WT,1,9,FALSE,94.95401644,88.72031314,58.97427205,24.75046716,11307.6959,,,,,,,,,,
WT,1,9,TRUE,2695.078589,868.3192286,75.27514256,58.38514588,162625.2353,,,,,,,,,,
WT,1,9,TRUE,2400.86469,864.6192133,75.01512402,55.10228435,153797.8841,,,,,,,,,,
WT,1,9,TRUE,2657.632311,839.1160104,80.05519313,60.8945578,160039.9994,,,,,,,,,,
WT,1,9,TRUE,2669.336451,845.1070273,75.53426602,60.47632774,158904.9021,,,,,,,,,,
WT,1,9,FALSE,2898.542071,1554.019117,47.60818034,45.59455885,213824.2585,,,,,,,,,,
WT,1,9,TRUE,2193.424662,847.6043741,63.75059687,53.04742744,144182.0487,,,,,,,,,,
WT,1,9,TRUE,2296.357978,840.9088504,75.27514256,55.48943183,149359.8322,,,,,,,,,,
WT,1,9,TRUE,2361.154628,835.6381268,67.61771902,56.38719881,149326.8955,,,,,,,,,,
WT,1,9,TRUE,2457.544148,864.4351934,61.56777412,56.58219552,154467.1174,,,,,,,,,,
WT,1,9,TRUE,2495.338185,859.4786115,75.53426602,57.35372408,154124.4338,,,,,,,,,,
WT,1,9,TRUE,2805.063846,877.7881291,76.30635695,60.97489882,166674.967,,,,,,,,,,
WT,1,9,TRUE,2664.945902,898.6870035,75.27514256,59.05881044,164475.5797,,,,,,,,,,
WT,1,9,TRUE,2110.967593,812.0197738,67.61771902,54.52093305,139992.1615,,,,,,,,,,
WT,1,9,TRUE,2573.447696,849.3052042,64.36066433,59.48496468,158690.6002,,,,,,,,,,
WT,1,9,TRUE,2800.207183,883.0588527,81.26638436,59.51172408,167586.8607,,,,,,,,,,
WT,1,9,FALSE,778.0717381,325.9540642,75.27514256,47.71093616,55483.84258,,,,,,,,,,
WT,1,9,FALSE,29.70174876,147.1267496,25.00504134,11.70659768,6674.349784,,,,,,,,,,
WT,1,9,TRUE,2075.565974,845.3672708,72.90159659,52.00236813,139856.0709,,,,,,,,,,
WT,1,9,TRUE,2686.691198,895.7835051,72.90159659,58.40997786,164462.2078,,,,,,,,,,
WT,1,9,TRUE,2394.889271,827.5559147,76.30635695,57.31220176,149696.2788,,,,,,,,,,
WT,1,9,TRUE,2471.93897,868.947512,78.32806749,57.40463796,154895.2398,,,,,,,,,,
WT,1,9,TRUE,2619.133827,869.2997654,82.22249236,58.50759765,160491.8199,,,,,,,,,,
WT,1,9,TRUE,2730.731598,872.6475272,65.26507397,60.2465555,164717.5443,,,,,,,,,,
WT,1,9,TRUE,3151.752107,911.9479292,79.07288362,62.28314281,181309.9387,,,,,,,,,,
WT,1,9,FALSE,1089.481751,375.3358636,76.30635695,54.70456553,72075.96604,,,,,,,,,,
WT,1,9,TRUE,1976.038999,823.0435962,59.30466272,52.48882473,134616.7982,,,,,,,,,,
WT,1,9,TRUE,2538.9591,839.7442937,69.04742721,59.30889828,156574.1229,,,,,,,,,,
WT,1,9,FALSE,1215.854568,434.4086951,63.75059687,52.41279546,78938.57103,,,,,,,,,,
WT,1,9,FALSE,182.8650654,107.7882358,50.39927207,32.72288239,16897.64944,,,,,,,,,,
WT,1,9,TRUE,2327.243089,816.3099607,76.30635695,55.98020128,146600.087,,,,,,,,,,
WT,1,9,FALSE,2169.825489,738.0566527,78.32806749,55.89261192,137817.8843,,,,,,,,,,
WT,1,9,FALSE,2960.049615,653.9993237,121.3775203,70.93938929,149739.2381,,,,,,,,,,
WT,1,9,TRUE,2985.21518,831.2178182,71.2753341,64.50821008,168210.5454,,,,,,,,,,
WT,1,9,TRUE,2241.036787,823.0054844,75.27514256,55.38038695,145136.9838,,,,,,,,,,
WT,1,9,TRUE,2600.41144,832.7346283,71.2753341,58.37926731,157314.2772,,,,,,,,,,
WT,1,9,FALSE,16706.66003,739.5940066,75.53426602,135.9611692,404031.983,,,,,,,,,,
WT,1,9,TRUE,2404.641704,804.5658451,68.76386369,57.75621436,147835.5534,,,,,,,,,,
WT,1,9,TRUE,2659.839186,844.8848956,76.04986427,60.42437157,158034.0713,,,,,,,,,,
WT,1,9,TRUE,2241.443997,851.5804193,67.32813431,55.0542415,147461.3653,,,,,,,,,,
WT,1,9,TRUE,2323.684261,824.7063144,62.82438884,56.85744897,146583.8498,,,,,,,,,,
WT,1,9,FALSE,3004.860301,884.1313994,63.75059687,62.45573651,175270.8321,,,,,,,,,,
WT,1,9,TRUE,2449.003927,886.0924729,67.32813431,54.81225031,155194.8478,,,,,,,,,,
WT,1,9,FALSE,980.3700987,371.2296967,39.53644181,48.35459464,64524.85509,,,,,,,,,,
WT,1,9,TRUE,2820.957208,862.2519882,85.02633309,61.76468043,164970.4419,,,,,,,,,,
WT,1,9,TRUE,2587.522777,859.218368,81.50646283,58.30505299,159271.2692,,,,,,,,,,
WT,1,9,TRUE,2911.286514,900.0736919,78.32806749,61.30518024,173724.233,,,,,,,,,,
WT,1,9,TRUE,2277.954305,868.1891069,62.51260335,53.62722735,146207.5686,,,,,,,,,,
WT,1,9,TRUE,2666.975283,870.7784637,71.2753341,60.05718864,163195.0688,,,,,,,,,,
WT,1,9,TRUE,2631.747378,890.160528,69.04742721,59.53095654,162916.2414,,,,,,,,,,
WT,1,9,TRUE,2430.634625,824.9665579,69.89121527,57.9694228,151364.8992,,,,,,,,,,
WT,1,9,TRUE,2079.032825,847.6963841,63.75059687,52.82993895,139197.4124,,,,,,,,,,
WT,1,9,TRUE,2388.374633,855.4644545,71.2753341,56.67087208,152090.4155,,,,,,,,,,
WT,1,9,TRUE,2496.668212,859.3484898,75.27514256,57.67838329,155775.7826,,,,,,,,,,
WT,1,9,TRUE,2586.934515,852.2468144,76.30635695,58.45194248,157194.9621,,,,,,,,,,
WT,1,9,TRUE,2498.706839,838.6336353,67.32813431,58.47284719,155309.6483,,,,,,,,,,
WT,1,9,TRUE,2427.319765,866.0440135,71.2753341,55.68946525,153773.3074,,,,,,,,,,
WT,1,9,TRUE,2856.441146,852.5609561,78.32806749,61.22279584,166425.1231,,,,,,,,,,
WT,1,9,FALSE,548.7087328,244.5956699,61.56777412,44.93892191,40987.52117,,,,,,,,,,
WT,1,9,TRUE,3275.480446,913.020476,76.04986427,64.68003664,184803.9043,,,,,,,,,,
WT,1,9,FALSE,8169.136552,1152.102747,73.16912629,80.2688389,466029.2226,,,,,,,,,,
WT,1,9,FALSE,534.8880511,289.427039,51.54921331,38.89635315,41241.0728,,,,,,,,,,
WT,1,9,TRUE,3032.267744,857.517538,76.30635695,62.96563094,173614.474,,,,,,,,,,
WT,1,9,FALSE,1522.668796,460.1721415,67.32813431,59.27915766,90466.98544,,,,,,,,,,
WT,1,9,FALSE,2892.819192,698.2024094,79.07288362,68.87361179,155255.3488,,,,,,,,,,
WT,1,9,TRUE,3675.878185,908.3780357,83.40221537,68.20855549,196078.3902,,,,,,,,,,
WT,1,9,FALSE,207.5165534,158.0204502,51.54921331,31.37597825,19222.68307,,,,,,,,,,
WT,1,9,TRUE,3347.484281,896.2277684,80.05519313,65.13909586,185447.7327,,,,,,,,,,
WT,1,9,FALSE,1999.033694,683.2025419,75.01512402,57.33004693,126193.4137,,,,,,,,,,
WT,1,9,TRUE,2857.318928,854.2617861,69.89121527,60.87073937,167214.6458,,,,,,,,,,
WT,1,9,TRUE,2586.188401,862.3439982,79.07288362,58.57499282,158277.8785,,,,,,,,,,
WT,1,9,FALSE,44.71811699,151.0107848,25.00504134,14.75534743,8489.463221,,,,,,,,,,
WT,1,9,TRUE,2655.836176,850.5078726,69.89121527,60.10697228,161335.5798,,,,,,,,,,
WT,1,9,TRUE,2250.979703,836.1744002,69.89121527,55.94353275,145461.7925,,,,,,,,,,
WT,1,9,TRUE,2875.441102,904.2718688,79.07288362,60.34466176,172366.5509,,,,,,,,,,
WT,1,9,TRUE,2501.760946,834.3434484,69.89121527,59.2341384,153298.5368,,,,,,,,,,
WT,1,9,TRUE,3206.740001,923.7301566,80.05519313,61.77680687,181786.7284,,,,,,,,,,
WT,1,9,FALSE,5953.612159,1174.132823,138.8005047,75.56818966,274934.3032,,,,,,,,,,
WT,1,9,TRUE,2738.784917,850.7300043,72.90159659,60.29839571,164697.3895,,,,,,,,,,
WT,1,9,TRUE,2364.143086,851.894561,63.75059687,57.06754575,150241.5846,,,,,,,,,,
WT,1,9,FALSE,170.5891099,194.7696071,38.02493213,27.01692005,19037.68778,,,,,,,,,,
WT,1,9,TRUE,2380.028034,734.7294347,75.27514256,60.76670429,142162.7158,,,,,,,,,,
WT,1,9,TRUE,2855.569628,866.2661452,81.26638436,60.28780649,168248.7533,,,,,,,,,,
WT,1,9,TRUE,2588.629839,844.3486222,71.2753341,58.76214382,157986.7019,,,,,,,,,,
WT,1,9,FALSE,2295.458652,633.5066009,85.02633309,63.54063653,130100.1693,,,,,,,,,,
WT,1,9,FALSE,6.094637261,74.47885067,13.97824305,6.620190931,2192.764734,,,,,,,,,,
WT,1,9,TRUE,2862.65035,837.6530985,75.27514256,62.57520619,164229.3293,,,,,,,,,,
WT,1,9,TRUE,2712.899772,880.6916276,82.22249236,58.09765413,163922.6183,,,,,,,,,,
WT,1,9,FALSE,351.9742587,163.5133055,69.04742721,41.29734145,26603.89497,,,,,,,,,,
WT,1,9,TRUE,2638.594458,845.0150173,71.2753341,58.92656686,157865.5212,,,,,,,,,,
WT,1,9,FALSE,242.4041801,195.5280122,45.50986219,31.77384782,22716.52217,,,,,,,,,,
WT,1,9,TRUE,3010.31779,873.9040939,69.89121527,62.9460646,171987.0678,,,,,,,,,,
WT,1,9,FALSE,2653.721483,847.6963841,87.74061995,57.11199199,153512.6697,,,,,,,,,,
WT,1,9,TRUE,3005.189636,879.2129292,81.26638436,60.99460154,172540.2279,,,,,,,,,,
WT,1,9,FALSE,1533.900485,602.6564508,44.20308574,51.85975404,103507.281,,,,,,,,,,
WT,1,9,TRUE,1995.32415,823.7638895,62.82438884,52.3441372,136308.329,,,,,,,,,,
WT,1,9,TRUE,2716.414602,849.4353259,79.07288362,59.9503586,161318.5927,,,,,,,,,,
WT,1,9,TRUE,2692.280616,840.5026988,82.22249236,59.42353821,159760.0719,,,,,,,,,,
WT,1,9,TRUE,2568.34258,857.9618014,67.61771902,56.47752445,158426.3431,,,,,,,,,,
WT,1,9,TRUE,2654.821593,880.2473642,69.89121527,58.64879123,163479.0524,,,,,,,,,,
WT,1,9,FALSE,1427.595507,437.756457,71.2753341,59.35420792,92553.12718,,,,,,,,,,
WT,1,9,TRUE,2281.132098,848.9910625,69.89121527,54.36898861,146131.8526,,,,,,,,,,
WT,1,9,TRUE,2790.968611,882.1703259,75.53426602,59.4311952,166872.887,,,,,,,,,,
WT,1,9,TRUE,3041.86468,880.6916276,77.32381997,62.19142784,174188.9141,,,,,,,,,,
WT,1,9,FALSE,330318.7292,5056.342046,328.1762833,293.0319098,4490119.488,,,,,,,,,,
WT,1,9,TRUE,2526.691052,857.9236896,75.27514256,57.89031497,156284.119,,,,,,,,,,
WT,1,9,TRUE,3230.451502,873.4979423,72.90159659,64.28824637,182063.1459,,,,,,,,,,
WT,1,9,TRUE,3025.953356,851.3963994,75.27514256,63.94961,172650.8769,,,,,,,,,,
WT,1,9,FALSE,81959.13734,3532.897048,177.9139882,174.1118224,1854327.047,,,,,,,,,,
WT,1,9,TRUE,3373.942352,868.9094002,77.32381997,67.15204683,182747.8797,,,,,,,,,,
WT,1,9,FALSE,7017.5881,1497.275399,75.27514256,73.46386554,392086.0453,,,,,,,,,,
WT,1,9,TRUE,2930.03315,856.0007279,76.30635695,62.53951315,169218.431,,,,,,,,,,
WT,1,9,TRUE,2228.648581,796.8358864,81.50646283,56.11482798,141742.311,,,,,,,,,,
daf-2,1,9,TRUE,708.0418876,595.6848972,45.50986219,35.03370663,67704.3237,,,,,,,,,,
daf-2,1,9,TRUE,681.4085973,567.4241039,38.02493213,36.4261381,65691.09431,,,,,,,,,,
daf-2,1,9,TRUE,662.248757,587.1584217,45.50986219,33.7421263,65393.16202,,,,,,,,,,
daf-2,1,9,TRUE,632.4111363,519.9113681,48.82390401,35.85499416,60649.66736,,,,,,,,,,
daf-2,1,9,TRUE,626.0327976,579.8346147,44.20308574,34.29739977,62602.59751,,,,,,,,,,
daf-2,1,9,TRUE,455.9161545,512.2353076,40.02759657,30.02116461,50549.85437,,,,,,,,,,
daf-2,1,9,TRUE,470.8826043,534.7811139,40.02759657,28.98750153,51087.18606,,,,,,,,,,
daf-2,1,9,TRUE,589.169707,541.1243842,44.20308574,33.96695565,60105.34486,,,,,,,,,,
daf-2,1,9,TRUE,625.9878231,571.3081392,45.07847935,34.10280437,62712.96525,,,,,,,,,,
daf-2,1,9,TRUE,643.1721601,605.690071,41.93472916,33.59170244,66483.11063,,,,,,,,,,
daf-2,1,9,TRUE,570.361127,533.3563138,44.20308574,33.04566825,57699.07828,,,,,,,,,,
daf-2,1,9,TRUE,385.5564013,486.2497296,38.02493213,28.84693004,44965.26368,,,,,,,,,,
daf-2,1,9,TRUE,482.0443718,549.8729914,43.75882235,30.08804795,53401.6038,,,,,,,,,,
daf-2,1,9,TRUE,672.8981813,565.9454056,45.07847935,35.64968047,64764.82606,,,,,,,,,,
daf-2,1,9,TRUE,544.6154521,526.7909118,38.02493213,33.01126907,56633.19731,,,,,,,,,,
daf-2,1,9,FALSE,307.9412501,346.3547771,33.66406716,30.18406265,35473.54637,,,,,,,,,,
daf-2,1,9,FALSE,313.7625579,429.9883865,38.02493213,26.59738517,38787.73681,,,,,,,,,,
daf-2,1,9,TRUE,466.2276709,534.5589822,40.02759657,29.91893339,52431.91266,,,,,,,,,,
daf-2,1,9,FALSE,495.7352151,522.2785932,39.53644181,30.22558855,53088.4707,,,,,,,,,,
daf-2,1,9,TRUE,522.9869649,564.6126154,37.50756201,30.39854742,56815.55741,,,,,,,,,,
daf-2,1,9,TRUE,575.9744871,566.7958206,47.60818034,32.46190676,59487.36832,,,,,,,,,,
daf-2,1,9,TRUE,592.7779799,546.9694929,45.50986219,33.0940051,59260.39587,,,,,,,,,,
daf-2,1,9,TRUE,685.8165412,546.8393712,48.82390401,36.07993012,64570.92931,,,,,,,,,,
daf-2,1,9,TRUE,746.1955793,574.655901,41.93472916,37.80876297,69641.64006,,,,,,,,,,
daf-2,1,9,TRUE,618.813484,569.9214508,47.60818034,33.74538637,62707.07137,,,,,,,,,,
daf-2,1,9,TRUE,633.1768377,555.7719983,45.50986219,35.32403086,62177.5944,,,,,,,,,,
daf-2,1,9,TRUE,682.3836207,584.5690649,47.60818034,34.29993679,65753.94476,,,,,,,,,,
daf-2,1,9,TRUE,645.9163035,590.0619202,47.60818034,34.39670063,64763.6359,,,,,,,,,,
daf-2,1,9,TRUE,657.2157541,583.7186499,45.50986219,35.40257587,64813.24594,,,,,,,,,,
daf-2,1,9,TRUE,802.6072791,598.5883957,45.50986219,37.64739805,73502.04872,,,,,,,,,,
daf-2,1,9,TRUE,769.2007321,573.1772027,50.39927207,38.68673611,69780.87838,,,,,,,,,,
daf-2,1,9,TRUE,791.2921052,602.8785825,51.54921331,37.19168863,72686.85214,,,,,,,,,,
daf-2,1,9,TRUE,581.6725868,541.1243842,45.50986219,33.56848407,59689.20203,,,,,,,,,,
daf-2,1,9,TRUE,784.5041337,588.4531001,53.41079172,37.20552328,71320.67628,,,,,,,,,,
daf-2,1,9,TRUE,855.9525709,587.6946951,50.01008268,39.38894458,74916.5683,,,,,,,,,,
